TrialNumber,PayOffFunction,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter
32,Accuracy,120,3,0.226100263,32.41804167,61.93,10,11,2.589,2.5918,0.8094,0.8094,1
33,Accuracy,120,3,0.226100263,34.17829167,56.55,10,11,2.61405,3.1986,0.6642,0.6642,1
34,Accuracy,120,3,0.226100263,28.11893443,52.31,10,12,2.5003,3.2519,1.6142,1.6142,1
35,Accuracy,120,3,0.226100263,17.72164444,42.54,10,12,2.6284,2.6891,0.3724,0.3724,1
36,Accuracy,120,3,0.226100263,41.1788141,91.24,6.666666667,9,2.061,2.7374,1.4674,2.1251,2
47,Accuracy,80,3,0.226100263,41.54570866,79.11,10,16,2.78895,3.9533,0.5563,0.5563,1
48,Accuracy,80,3,0.226100263,14.53501859,39.05,10,12,2.85215,3.0394,1.2408,1.2408,1
49,Accuracy,80,3,0.226100263,16.99136519,47.09,10,10,3.20345,3.4478,0.8995,0.8995,1
50,Accuracy,80,3,0.226100263,42.52125475,67.41,10,12,2.788,2.9888,1.3084,1.3084,1
51,Accuracy,80,3,0.226100263,52.84512915,107.29,10,12,2.7764,3.3526,1.7878,1.7878,1
52,Accuracy,80,3,0.226100263,46.0134981,84.95,10,11,2.72655,2.8158,1.9954,1.9954,1
53,Accuracy,80,3,0.226100263,19.30513514,42.96,10,11,2.689,2.9366,1.5134,1.5134,1
54,Accuracy,80,3,0.226100263,17.21981481,65.76,10,11,2.8036,3.0387,1.5141,1.5141,1
55,Accuracy,80,3,0.226100263,33.54191336,87.19,10,11,2.8645,3.0003,1.719,1.719,1
56,Accuracy,80,3,0.226100263,16.43397321,38.76,10,12,2.38695,2.6869,0.6917,0.6917,1
57,Accuracy,80,3,0.226100263,27.60373874,62.02,10,14,2.30095,2.7462,1.1032,1.1032,1
58,Accuracy,80,3,0.226100263,26.81678112,48.59,10,10,2.37785,2.4445,1.3753,1.3753,1
59,Accuracy,80,3,0.226100263,19.56453704,37.18,10,11,2.3134,2.6356,0.6235,0.6235,1
60,Accuracy,80,3,0.226100263,14.57087719,41.25,10,12,2.3264,2.8019,1.3793,1.3793,1
61,Accuracy,80,3,0.226100263,31.08594142,72.6,10,11,2.4885,2.6479,1.1717,1.1717,1
62,Accuracy,80,3,0.226100263,15.20054852,33.31,10,11,2.4625,2.4908,1.2408,1.2408,1
63,Accuracy,80,3,0.226100263,37.02337165,76.33,10,13,2.72885,3.4731,1.3094,1.3094,1
64,Accuracy,80,3,0.226100263,17.96806306,43.23,10,11,2.26305,2.4604,1.3086,1.3086,1
65,Accuracy,80,3,0.226100263,35.16163866,66.16,10,11,2.4386,2.5104,1.4456,1.4456,1
66,Accuracy,80,3,0.226100263,28.67913223,51.49,10,13,2.5032,2.5441,1.2412,1.2412,1
77,Accuracy,120,5,0.226100263,48.23405316,98.45,5,11,1.46705,2.8725,0.980833333,1.3952,3
78,Accuracy,120,5,0.226100263,25.79835443,49.7,6.666666667,10,1.586366667,2.0818,0.8464,1.1022,2
79,Accuracy,120,5,0.226100263,28.10942623,63.28,6.666666667,8,1.644966667,2.2829,0.84675,0.8824,2
80,Accuracy,120,5,0.226100263,41.75565789,90.58,10,12,2.3901,2.4411,1.0287,1.0287,1
81,Accuracy,120,5,0.226100263,30.90828671,107.93,6.666666667,8,1.954866667,2.2609,0.91985,1.1018,2
82,Accuracy,120,5,0.226100263,37.60579365,91.51,6.666666667,8,1.661066667,2.1621,1.06465,1.2471,2
83,Accuracy,120,5,0.226100263,37.86491289,79.37,6.666666667,8,1.913266667,2.2049,1.17635,1.4684,2
84,Accuracy,120,5,0.226100263,37.51330189,76.59,10,11,2.1506,2.1898,1.3218,1.3218,1
85,Accuracy,120,5,0.226100263,59.06263636,123.51,10,12,2.2644,2.4898,1.2498,1.2498,1
86,Accuracy,120,5,0.226100263,44.71123239,115.78,6.666666667,8,1.811033333,2.1631,1.53995,1.9044,2
87,Accuracy,120,5,0.226100263,50.42551084,103.46,6.666666667,8,2.070333333,2.1716,1.8318,1.9795,2
88,Accuracy,120,5,0.226100263,29.51801653,81.57,6.666666667,8,1.561933333,2.0594,1.13725,1.1742,2
89,Accuracy,120,5,0.226100263,50.93282392,97.66,6.666666667,9,2.029233333,2.5652,1.21095,1.3219,2
90,Accuracy,120,5,0.226100263,35.17330612,78.88,6.666666667,7,1.6104,1.9092,1.0288,1.1745,2
91,Accuracy,120,5,0.226100263,52.06633333,124.93,6.666666667,9,2.321333333,3.9923,0.9198,1.5401,2
92,Accuracy,120,5,0.226100263,40.24275168,88.53,6.666666667,9,1.9135,2.1649,1.75835,2.1945,2
93,Accuracy,120,5,0.226100263,33.96144295,79.8,6.666666667,8,2.055266667,2.4341,0.91735,1.0995,2
94,Accuracy,120,5,0.226100263,30.10619658,79.55,6.666666667,11,1.527733333,2.4686,0.9932,1.1764,2
95,Accuracy,120,5,0.226100263,52.18623318,93.84,10,11,2.31415,2.3363,1.1743,1.1743,1
96,Accuracy,120,5,0.226100263,36.71983553,85.25,6.666666667,9,2.141733333,2.6431,1.0282,1.1747,2
107,Accuracy,120,5,0.289582368,39.1110089,73.55,6.666666667,9,2.3209,2.7621,1.24725,1.4669,2
108,Accuracy,120,5,0.289582368,27.61372549,58.63,6.666666667,9,2.202733333,2.6618,0.81055,0.9573,2
109,Accuracy,120,5,0.289582368,49.05897059,98.31,10,12,2.7907,3.1027,1.9037,1.9037,1
110,Accuracy,120,5,0.289582368,44.34621429,103.44,10,10,3.1796,3.5777,1.3211,1.3211,1
111,Accuracy,120,5,0.289582368,47.18370492,111.82,10,12,3.27815,3.6679,1.3927,1.3927,1
112,Accuracy,120,5,0.289582368,80.09174051,164.13,10,12,3.1878,3.9265,2.8531,2.8531,1
113,Accuracy,120,5,0.289582368,23.00256881,51.08,6.666666667,9,2.3118,2.9912,0.95685,1.1024,2
114,Accuracy,120,5,0.289582368,58.99458824,146.54,6.666666667,12,2.9743,3.3282,1.5042,1.6863,2
115,Accuracy,120,5,0.289582368,43.08597598,127.36,6.666666667,10,2.3368,2.4909,1.0287,1.3198,2
116,Accuracy,120,5,0.289582368,47.07849315,96.19,6.666666667,7,1.944633333,2.1058,1.2487,1.5412,2
117,Accuracy,120,5,0.289582368,53.56121118,136.99,6.666666667,9,2.203666667,3.068,1.7587,2.3447,2
118,Accuracy,120,5,0.289582368,45.64365169,87.93,6.666666667,11,2.478366667,3.6991,1.2847,1.3931,2
119,Accuracy,120,5,0.289582368,62.505625,120.22,10,11,2.96315,3.6223,2.1268,2.1268,1
120,Accuracy,120,5,0.289582368,54.93334286,133.97,6.666666667,10,2.428633333,3.0393,1.247,1.393,2
121,Accuracy,120,5,0.289582368,54.26005013,106.87,6.666666667,8,2.798266667,3.185,1.3217,1.5415,2
122,Accuracy,120,5,0.289582368,35.96884409,95.83,6.666666667,7,2.669733333,3.0844,1.0295,1.3937,2
123,Accuracy,120,5,0.289582368,57.73689373,143.37,6.666666667,8,2.3869,3.2054,2.0877,2.122,2
124,Accuracy,120,5,0.289582368,62.21411609,165.63,6.666666667,8,2.5112,3.1334,1.9606,2.6709,2
125,Accuracy,120,5,0.289582368,29.1358961,71.45,5,7,1.922525,2.5845,1.271966667,1.3937,3
126,Accuracy,120,5,0.289582368,30.27749333,96.9,5,7,1.862375,2.3358,1.199866667,1.5385,3
17,Accuracy,80,3,0.289582368,24.37612813,54.8,10,11,3.89005,4.0699,1.7187,1.7187,1
18,Accuracy,80,3,0.289582368,25.26163435,56.19,6.666666667,9,2.4942,3.3093,1.31015,1.7216,2
19,Accuracy,80,3,0.289582368,30.22816265,93.77,6.666666667,10,2.193733333,3.344,1.55035,1.9991,2
20,Accuracy,80,3,0.289582368,44.23928571,100.15,6.666666667,9,2.3769,3.4643,1.89265,2.3381,2
21,Accuracy,80,3,0.289582368,20.37021918,45.15,6.666666667,9,2.5445,3.5119,1.2068,1.5838,2
22,Accuracy,80,3,0.289582368,29.127979,79.19,10,13,4.1934,5.4493,1.4464,1.4464,1
23,Accuracy,80,3,0.289582368,32.97306233,91.13,6.666666667,8,2.603833333,3.3118,1.1028,1.3081,2
24,Accuracy,80,3,0.289582368,37.56419271,99.54,6.666666667,9,2.554666667,3.1426,1.82475,2.0657,2
25,Accuracy,80,3,0.289582368,30.47043353,67.4,6.666666667,8,2.352533333,2.7587,1.3786,1.7904,2
26,Accuracy,80,3,0.289582368,19.63734748,57.66,6.666666667,9,2.710566667,3.4297,0.9323,1.241,2
27,Accuracy,80,3,0.289582368,23.8772,59.58,6.666666667,7,2.6769,2.9275,1.03495,1.1037,2
28,Accuracy,80,3,0.289582368,32.38143243,78.2,6.666666667,10,2.511066667,3.3151,1.5486,1.7184,2
29,Accuracy,80,3,0.289582368,29.7495189,84.05,10,10,3.18885,3.3443,0.9666,0.9666,1
30,Accuracy,80,3,0.289582368,23.7528254,57.74,6.666666667,11,2.2696,3.7241,0.6585,0.967,2
31,Accuracy,80,3,0.289582368,24.04333333,64.58,6.666666667,11,2.5379,3.5245,0.9331,1.5151,2
32,Accuracy,80,3,0.289582368,29.44430804,59.21,4,7,1.9384,2.9474,0.571925,1.103,4
33,Accuracy,80,3,0.289582368,42.16856757,91.53,6.666666667,9,2.478033333,3.1412,1.68705,1.8584,2
34,Accuracy,80,3,0.289582368,25.37586667,58.29,10,11,4.18005,4.4687,1.1739,1.1739,1
35,Accuracy,80,3,0.289582368,39.6008169,73.4,6.666666667,9,2.4016,3.1897,1.48115,1.789,2
36,Accuracy,80,3,0.289582368,39.78698514,95.43,6.666666667,9,3.4061,3.8336,1.2075,1.3798,2
47,Accuracy,120,3,0.289582368,38.9827665,79.46,10,15,4.31915,5.1748,1.7569,1.7569,1
48,Accuracy,120,3,0.289582368,39.30352518,82.59,10,14,2.9902,3.4966,1.173,1.173,1
49,Accuracy,120,3,0.289582368,31.12573944,68.4,10,11,3.03825,3.0911,1.3917,1.3917,1
50,Accuracy,120,3,0.289582368,27.12064748,71.1,10,10,3.02545,3.0556,1.0307,1.0307,1
51,Accuracy,120,3,0.289582368,31.36680782,88.76,10,11,3.27795,3.8516,1.5406,1.5406,1
52,Accuracy,120,3,0.289582368,19.48880546,57.73,10,12,3.20125,3.827,1.1009,1.1009,1
53,Accuracy,120,3,0.289582368,31.71718447,113.05,10,13,3.36835,4.0314,1.1741,1.1741,1
54,Accuracy,120,3,0.289582368,25.24774457,58.77,10,10,4.10235,4.5982,1.2482,1.2482,1
55,Accuracy,120,3,0.289582368,34.53496183,65.88,10,12,2.7909,3.5033,1.1751,1.1751,1
56,Accuracy,120,3,0.289582368,30.29809045,69.41,6.666666667,9,3.108633333,4.5605,0.37155,0.4445,2
57,Accuracy,120,3,0.289582368,63.04678571,84.93,20,20,5.7945,5.7945,0,0,0
58,Accuracy,120,3,0.289582368,45.95521739,97.64,20,20,5.8205,5.8205,0,0,0
59,Accuracy,120,3,0.289582368,23.44815261,46.43,20,20,5.7007,5.7007,0,0,0
60,Accuracy,120,3,0.289582368,24.40961268,57.41,20,20,6.5539,6.5539,0,0,0
61,Accuracy,120,3,0.289582368,64.34445833,97.89,20,20,5.4727,5.4727,0,0,0
62,Accuracy,120,3,0.289582368,18.36572954,44.34,20,20,6.4992,6.4992,0,0,0
63,Accuracy,120,3,0.289582368,74.57395706,161.72,20,20,7.6235,7.6235,0,0,0
64,Accuracy,120,3,0.289582368,31.0823676,71.92,10,12,3.5129,4.0011,1.3207,1.3207,1
65,Accuracy,120,3,0.289582368,20.26838129,49.23,10,12,3.0159,4.0056,1.0292,1.0292,1
66,Accuracy,120,3,0.289582368,38.68587912,97.59,5,13,1.9656,4.8288,0.665633333,1.471,3
77,Accuracy,80,5,0.289582368,33.0095679,63.91,6.666666667,9,2.163066667,3.2676,1.37865,1.5147,2
78,Accuracy,80,5,0.289582368,41.67576503,96.35,6.666666667,10,2.553966667,3.2977,1.207,1.3094,2
79,Accuracy,80,5,0.289582368,44.62451515,101.2,6.666666667,8,2.202566667,3.0876,1.44715,1.585,2
80,Accuracy,80,5,0.289582368,42.10242812,74.58,6.666666667,9,2.036633333,2.5657,1.516,1.7226,2
81,Accuracy,80,5,0.289582368,26.59974432,108.39,6.666666667,9,2.427633333,3.4908,1.24085,1.9248,2
82,Accuracy,80,5,0.289582368,33.1964881,79.76,5,8,1.6973,2.5625,0.898266667,1.3764,3
83,Accuracy,80,5,0.289582368,29.89743682,67.72,6.666666667,11,1.911866667,2.9262,0.79595,1.2412,2
84,Accuracy,80,5,0.289582368,46.94280992,104.97,6.666666667,7,2.429866667,2.7014,1.5843,1.9972,2
85,Accuracy,80,5,0.289582368,49.94793566,133.75,6.666666667,9,2.3455,2.5915,2.28435,2.8475,2
86,Accuracy,80,5,0.289582368,65.45605327,152.43,5,8,1.8456,2.3966,2.0873,2.7529,3
87,Accuracy,80,5,0.289582368,27.73747024,80.64,5,7,1.69745,2.3597,0.898366667,1.1724,3
88,Accuracy,80,5,0.289582368,43.84246787,150.61,5,10,1.83815,3.3306,1.508533333,1.9079,3
89,Accuracy,80,5,0.289582368,34.61616798,75.84,5,6,1.830575,2.6817,1.401866667,1.8598,3
90,Accuracy,80,5,0.289582368,60.59173789,124.31,6.666666667,9,2.295566667,2.9911,1.75305,1.7873,2
91,Accuracy,80,5,0.289582368,55.18720635,150.76,6.666666667,11,2.0804,3.3443,1.34425,1.3794,2
92,Accuracy,80,5,0.289582368,39.00938338,94.73,5,6,1.723575,2.3563,1.608733333,2.2039,3
93,Accuracy,80,5,0.289582368,42.29928571,116.73,5,7,1.95235,2.6874,1.445966667,1.7225,3
94,Accuracy,80,5,0.289582368,39.12873096,80.91,4,5,1.47416,2.1529,1.2414,1.3774,4
95,Accuracy,80,5,0.289582368,28.7171885,63.01,6.666666667,8,2.1443,2.4623,1.1051,1.3107,2
96,Accuracy,80,5,0.289582368,27.49521472,60.88,6.666666667,8,2.239433333,2.3128,1.03565,1.1727,2
