,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,TrialNumber,prediction,is_test
1527,120,5,0.451450497,42.78858044,77.35,2.222222222,4,1.0673333329999999,2.0558,2.0486625,4.4593,8,-3.1153263714253274,Accuracy,114,Accuracy,False
1329,120,5,0.40496973700000005,36.07220109,81.0,2.222222222,4,0.6737444440000001,0.9163,0.791225,1.6127,8,-3.0895390816676116,Accuracy,56,Accuracy,False
1641,120,5,0.211221579,58.73271999999999,155.07,10.0,13,2.63665,3.0805,0.8823,0.8823,1,-1.654708235587492,Accuracy,48,Accuracy,False
1336,120,5,0.40496973700000005,38.74969697,73.03,4.0,5,1.3805399999999999,2.9342,1.064975,1.2497,4,-0.9998399270320117,Accuracy,63,Accuracy,False
1201,120,5,0.223630789,40.71935018,75.42,6.666666667,8,1.7534666669999999,2.2896,1.57295,1.7551,2,-1.701836643668086,Accuracy,108,Accuracy,False
1197,120,5,0.27560500000000004,32.21739286,70.92,6.666666667,9,1.9798333330000002,2.3917,1.03045,1.0313,2,-0.48807758651850897,Accuracy,94,Accuracy,False
1657,120,5,0.211221579,39.256,93.25,6.666666667,11,1.583733333,2.075,1.17525,1.321,2,-1.1264121794054276,Accuracy,64,Accuracy,False
1842,120,5,0.28958236800000003,49.05897059,98.31,10.0,12,2.7907,3.1027,1.9037,1.9037,1,-0.27275114834033953,Accuracy,109,Accuracy,False
1642,120,5,0.211221579,25.697947600000003,79.51,6.666666667,7,1.541233333,1.8866,0.77495,0.8845,2,-1.1093035581378938,Accuracy,49,Accuracy,False
1475,120,5,0.403017105,75.60241525,119.91,5.0,7,2.522775,3.2301,1.101766667,1.3227,3,-0.9997701190359272,Accuracy,32,Accuracy,False
1426,120,5,0.442727895,38.05749117,87.49,2.857142857,5,1.4689428569999998,2.1602,1.588416667,2.2689,6,-1.0003007135325408,Accuracy,83,Accuracy,False
1719,120,5,0.258833158,46.32107362,94.98,6.666666667,8,2.296833333,2.8084,0.92075,1.1768,2,-0.7734137185388281,Accuracy,36,Accuracy,False
1856,120,5,0.28958236800000003,57.73689373,143.37,6.666666667,8,2.3869,3.2054,2.0877,2.122,2,-0.6201796726197897,Accuracy,123,Accuracy,False
1646,120,5,0.211221579,29.70826568,61.55,5.0,8,1.259375,1.6125,0.9571666670000001,1.0307,3,-1.3945401006016187,Accuracy,53,Accuracy,False
1214,120,5,0.223630789,39.25184397,123.48,6.666666667,8,1.903966667,2.3102,1.0258,1.0993,2,-1.0000060268339572,Accuracy,121,Accuracy,False
1717,120,5,0.258833158,52.11427481,85.05,10.0,14,2.8276,3.7858,1.0323,1.0323,1,-0.16392784019648587,Accuracy,34,Accuracy,False
1714,120,5,0.258833158,57.22203390000001,128.41,10.0,12,2.9925,3.0695,2.2717,2.2717,1,-1.4611767337846266,Accuracy,31,Accuracy,False
1093,120,5,0.254892354,35.88474747,75.46,2.857142857,5,0.745742857,1.2944,0.675466667,0.955,6,-1.9193005673107475,Accuracy,60,Accuracy,False
1199,120,5,0.27560500000000004,38.92072254,92.62,5.0,6,1.69915,2.0049,1.5159333330000002,1.6842,3,-1.1153006363023081,Accuracy,96,Accuracy,False
1083,120,5,0.254892354,44.49214689,90.73,2.5,4,0.7404875,1.2131,0.8728,1.2476,7,-2.0608493651464483,Accuracy,50,Accuracy,False
61,120,3,0.308553684,25.61679577,58.27,10.0,10,3.0778,3.4984,1.1013,1.1013,1,-1.0326099513360862,Speed,78,Accuracy,False
628,120,3,0.264108158,44.896139,75.45,20.0,20,5.9709,5.9709,0.0,0.0,0,1.0569587583916995,Speed,85,Speed,False
113,120,3,0.197858158,24.74269962,49.16,5.0,16,1.40415,3.4541,0.3234,0.4454,3,0.9998800073852134,Speed,30,Speed,False
771,120,3,0.18430421100000002,28.68280788,56.87,20.0,20,4.5282,4.5282,0.0,0.0,0,1.0323216569236973,Speed,58,Speed,False
216,120,3,0.393889211,39.04897778,84.29,5.0,10,2.49285,4.7375,0.8581333329999999,1.2482,3,-0.08512991224660915,Speed,63,Accuracy,False
431,120,3,0.38419394700000004,39.65687657,73.49,10.0,12,4.37695,5.9529,1.7609,1.7609,1,0.37492633436593614,Speed,28,Speed,False
832,120,3,0.39416947399999996,47.59300481,110.91,10.0,11,4.90925,5.612,1.1025,1.1025,1,1.99182490244967,Speed,29,Speed,False
63,120,3,0.308553684,41.65507092,92.59,10.0,12,3.0129,3.7768,1.3931,1.3931,1,-1.0106287970191232,Speed,80,Accuracy,False
701,120,3,0.184142105,47.354,69.8,20.0,20,4.6013,4.6013,0.0,0.0,0,0.9201247505676076,Speed,78,Speed,False
208,120,3,0.393889211,22.86740933,54.09,10.0,17,4.33935,6.382000000000001,1.2474,1.2474,1,2.2266486241822587,Speed,55,Speed,False
897,120,3,0.382399459,29.97275556,71.47,6.666666667,15,3.2196,6.6308,1.4653,1.5381,2,3.0807521090938064,Speed,124,Speed,False
896,120,3,0.382399459,27.71906926,79.47,5.0,9,2.365275,4.1843,1.417666667,1.7562,3,-0.6189405348853914,Speed,123,Accuracy,False
629,120,3,0.264108158,41.45915385,87.67,20.0,20,5.9726,5.9726,0.0,0.0,0,1.33968603095661,Speed,86,Speed,False
531,120,3,0.286344211,56.58833866,100.27,20.0,20,7.2779,7.2779,0.0,0.0,0,1.000217034272688,Speed,58,Speed,False
525,120,3,0.286344211,36.02721649,79.91,20.0,20,6.774,6.774,0.0,0.0,0,1.0005153241965719,Speed,52,Speed,False
420,120,3,0.38419394700000004,28.37311573,74.74,10.0,14,3.78975,4.5973,0.8823,0.8823,1,0.29360420709098456,Speed,17,Speed,False
888,120,3,0.382399459,37.02786047,74.77,6.666666667,16,3.053466667,7.5377,1.42785,1.5382,2,3.9786302360989705,Speed,115,Speed,False
887,120,3,0.382399459,27.79019651,74.69,5.0,8,2.3092,3.4833,1.5379666669999998,1.6112,3,-1.083261234512408,Speed,114,Accuracy,False
435,120,3,0.38419394700000004,57.89,130.45,10.0,12,4.49325,6.1589,4.3852,4.3852,1,1.0004034589272326,Speed,32,Speed,False
111,120,3,0.197858158,43.97604255,76.09,10.0,20,2.6031,4.8698,0.2982,0.2982,1,0.9998495319197733,Speed,28,Speed,False
829,120,3,0.39416947399999996,64.52360849,110.14,10.0,16,4.7286,7.2884,1.834,1.834,1,3.904335539820832,Speed,26,Speed,False
779,120,3,0.18430421100000002,34.61807107,61.65,20.0,20,4.3978,4.3978,0.0,0.0,0,1.048816587814839,Speed,66,Speed,False
824,120,3,0.39416947399999996,33.33556364,119.48,10.0,13,6.5334,8.4719,0.8106,0.8106,1,5.627680207129199,Speed,21,Speed,False
710,120,3,0.184142105,32.96617801,71.62,20.0,20,4.2728,4.2728,0.0,0.0,0,0.9375782301460642,Speed,87,Speed,False
540,80,5,0.286344211,45.63591176,93.91,4.0,9,1.40586,2.237,0.521675,0.6256,4,0.6165236755648391,Speed,77,Speed,False
222,80,5,0.393889211,42.90728261,115.1,2.0,4,1.1800700000000002,1.8658,1.733311111,2.4525,9,-0.5848272962203183,Speed,79,Accuracy,False
277,80,5,0.469810526,45.64383663,117.92,2.857142857,5,2.012128571,3.0999,2.453183333,2.9577,6,1.1950068011801847,Speed,34,Speed,False
902,80,5,0.382399459,46.37670841,144.9,4.0,6,1.9389,2.5721,2.436425,3.0164,4,0.29927537048860753,Speed,19,Speed,False
551,80,5,0.286344211,42.15555147,106.01,6.666666667,7,1.9544,2.3362,0.4521,0.4869,2,1.0001346303661673,Speed,88,Speed,False
918,80,5,0.382399459,45.54155556,121.32,4.0,8,2.05876,3.6323,1.735475,1.9941,4,1.8456242534511693,Speed,35,Speed,False
814,80,5,0.39416947399999996,49.98774194,110.89,6.666666667,13,2.6885,5.1292,0.79575,0.9671,2,3.4221769792997874,Speed,121,Speed,False
796,80,5,0.18430421100000002,48.40840183,96.42,10.0,12,2.2321,2.6839,1.1065,1.1065,1,1.2469708016828611,Speed,93,Speed,False
810,80,5,0.39416947399999996,67.63414013,149.4,6.666666667,8,3.388933333,4.2819,1.2797,1.5248,2,2.5896345850267144,Speed,117,Speed,False
84,80,5,0.197858158,49.04458042,114.09,5.0,13,1.5925666669999998,2.9495,-1.845366667,1.6516,2,4.479619733688954,Speed,111,Speed,False
687,80,5,0.184142105,61.37315126,112.48,10.0,16,2.1401,3.0804,3.0964,3.0964,1,1.0001571211259455,Speed,54,Speed,False
341,80,5,0.31691631600000003,38.81142566,105.54,4.0,7,1.72406,3.2056,2.04505,3.3624,4,1.3364926599234361,Speed,18,Speed,False
917,80,5,0.382399459,31.60914336,79.71,3.333333333,5,1.749783333,2.3666,1.6901,2.1282,5,-0.40196313810708784,Speed,34,Accuracy,False
343,80,5,0.31691631600000003,35.37039861,80.33,5.0,9,2.659325,4.3967,2.862,3.1577,3,1.0693065970474347,Speed,20,Speed,False
88,80,5,0.197858158,32.5389521,104.24,5.0,6,1.59155,1.8506,1.2162,1.7851,3,0.6284844537457794,Speed,115,Speed,False
600,80,5,0.264108158,43.59247093,97.62,6.666666667,9,2.4206,2.7516,1.00105,1.3101,2,1.1951886482793803,Speed,47,Speed,False
40,80,5,0.308553684,46.51957143,119.0,5.0,9,1.655075,2.7607,1.533433333,1.7883,3,1.2729613559028028,Speed,47,Speed,False
356,80,5,0.31691631600000003,32.61172619,118.17,4.0,7,1.4796799999999999,2.9491,3.090525,4.5306,4,1.0003364289549688,Speed,33,Speed,False
811,80,5,0.39416947399999996,47.43220721,112.01,5.0,9,2.341375,4.4872,1.013433333,1.2422,3,2.823990567700302,Speed,118,Speed,False
90,80,5,0.197858158,24.67424138,55.97,4.0,9,1.13236,2.2276,0.812475,1.3093,4,-0.4937963233581453,Speed,117,Accuracy,False
227,80,5,0.393889211,38.73892996,114.45,4.0,7,1.9,3.3082,1.80685,2.4773,4,1.5895429126496206,Speed,84,Speed,False
686,80,5,0.184142105,52.71381579,98.32,10.0,12,2.289,2.5149,1.5879,1.5879,1,1.0003368088321891,Speed,53,Speed,False
340,80,5,0.31691631600000003,42.19506667,122.54,6.666666667,8,2.4942666669999998,2.6587,4.35615,5.555,2,-1.1066692876850386,Speed,17,Accuracy,False
83,80,5,0.197858158,40.7040339,97.12,4.0,11,1.1311,2.2859,0.86365,1.3073,4,0.7448532117858884,Speed,110,Speed,False
23,120,5,0.308553684,28.63831897,68.2,3.333333333,4,1.31695,1.7192,1.74058,2.7774,5,-2.0508529931832147,Speed,20,Accuracy,False
280,120,5,0.469810526,49.43880376,118.91,3.333333333,6,2.601816667,3.1693,1.30884,1.9801,5,0.6096471037724629,Speed,47,Speed,False
370,120,5,0.31691631600000003,28.52544622,95.4,3.333333333,6,1.4681166669999999,2.2775,0.80958,1.0277,5,0.9997659787938078,Speed,57,Speed,False
732,120,5,0.18430421100000002,78.69526316,128.39,20.0,20,4.9121,4.9121,0.0,0.0,0,8.47393917664993,Speed,119,Speed,False
729,120,5,0.18430421100000002,62.18893878,95.11,10.0,16,2.56925,3.1535,1.0293,1.0293,1,2.072940591324862,Speed,116,Speed,False
724,120,5,0.18430421100000002,115.56537040000002,172.8,20.0,20,4.8048,4.8048,0.0,0.0,0,6.814682009032213,Speed,111,Speed,False
35,120,5,0.308553684,53.64656151,128.56,6.666666667,13,2.079566667,3.2433,1.57445,1.9028,2,-0.21032191985095805,Speed,32,Accuracy,False
361,120,5,0.31691631600000003,41.62045346,109.32,3.333333333,8,1.3008,2.4831,1.1442,1.6827,5,-0.11595797315376233,Speed,48,Accuracy,False
727,120,5,0.18430421100000002,33.04864322,85.06,20.0,20,4.4501,4.4501,0.0,0.0,0,1.8253460151898526,Speed,114,Speed,False
662,120,5,0.184142105,56.49251163,95.59,10.0,16,2.2143,3.4664,1.1759,1.1759,1,0.9999510968184842,Speed,19,Speed,False
174,120,5,0.393889211,50.08991952,110.47,5.0,8,2.418275,3.508,2.004133333,2.491,3,0.5225286535454985,Speed,121,Speed,False
379,120,5,0.31691631600000003,51.6256057,130.91,5.0,9,2.03675,3.0087,1.6599,2.3412,3,-0.09407045656967483,Speed,66,Accuracy,False
168,120,5,0.393889211,46.57920771,117.89,4.0,7,1.7554599999999998,2.8073,1.61335,1.9776,4,0.00290281854005503,Speed,115,Speed,False
149,120,5,0.197858158,61.67528037,106.22,10.0,20,2.3381,4.3655,0.2982,0.2982,1,4.296409561734999,Speed,86,Speed,False
721,120,5,0.18430421100000002,72.65484848,169.01,20.0,20,4.4051,4.4051,0.0,0.0,0,1.0001574443872387,Speed,108,Speed,False
676,120,5,0.184142105,74.99864078,121.73,20.0,20,4.625,4.625,0.0,0.0,0,5.248372366567199,Speed,33,Speed,False
878,120,5,0.39416947399999996,61.97223077,130.02,4.0,6,1.55972,2.8824,0.939175,1.47,4,0.598253210558449,Speed,95,Speed,False
861,120,5,0.39416947399999996,93.80109005,170.5,6.666666667,15,2.852733333,5.9814,2.05435,2.4929,2,0.9998407868318675,Speed,78,Speed,False
490,120,5,0.286344211,60.0602807,140.16,6.666666667,16,2.0135333330000003,4.1334,0.7016,1.0306,2,2.770547558415144,Speed,117,Speed,False
865,120,5,0.39416947399999996,67.89855856,150.09,4.0,6,2.09016,3.6827,1.98115,3.0786,4,1.0360081964715966,Speed,82,Speed,False
463,120,5,0.38419394700000004,43.01556777,94.81,10.0,10,2.9906,2.9962,0.8097,0.8097,1,-0.41533861966942176,Speed,80,Accuracy,False
298,120,5,0.469810526,43.48670799,92.45,3.333333333,5,2.64535,4.8975,0.9122600000000001,1.4656,5,1.7219345840441518,Speed,65,Speed,False
283,120,5,0.469810526,44.60700997,110.61,4.0,7,2.3898599999999997,3.33,1.761325,1.9808,4,1.1673978828218399,Speed,50,Speed,False
371,120,5,0.31691631600000003,35.76289855,109.29,3.333333333,5,1.5016833330000001,2.5449,1.36362,1.7568,5,0.4005489633984336,Speed,58,Speed,False
1202,120,5,0.223630789,56.65481229,145.61,6.666666667,9,1.8849333330000002,2.4415,1.8268,2.191,2,-1.1999187958261592,Accuracy,109,Accuracy,False
1467,120,5,0.403017105,61.47537911,165.51,2.857142857,5,1.9516142859999999,2.8406,1.464183333,3.1259,6,-0.3440920813076045,Accuracy,24,Accuracy,False
1820,120,5,0.226100263,48.23405316,98.45,5.0,11,1.46705,2.8725,0.980833333,1.3952,3,-0.13417517938320112,Accuracy,77,Accuracy,False
1705,120,5,0.258833158,42.95173077,123.66,5.0,14,1.4757,3.4793,1.175966667,1.7604,3,-3.175791289705704,Accuracy,22,Accuracy,False
1829,120,5,0.226100263,44.71123239,115.78,6.666666667,8,1.8110333330000001,2.1631,1.53995,1.9044,2,-1.6269475323701523,Accuracy,86,Accuracy,False
1649,120,5,0.211221579,33.87140562,89.53,6.666666667,9,1.5572,1.8878,1.2862,1.6156,2,-1.4545659318861865,Accuracy,56,Accuracy,False
1186,120,5,0.27560500000000004,41.77182759,80.23,6.666666667,8,1.970766667,2.4864,1.46805,1.6145,2,-1.4711858575407124,Accuracy,83,Accuracy,False
1085,120,5,0.254892354,43.53335443,85.51,2.857142857,4,0.7484142859999999,1.0905,0.9193,1.3952,6,-2.3530386195422928,Accuracy,52,Accuracy,False
1211,120,5,0.223630789,27.37052632,54.46,5.0,9,1.537525,2.4343,0.930666667,0.9582,3,-1.0001959956939874,Accuracy,118,Accuracy,False
1530,120,5,0.451450497,38.00073852,87.1,2.5,5,1.258675,1.8948,0.684371429,1.175,7,-1.7679306713679335,Accuracy,117,Accuracy,False
1320,120,5,0.40496973700000005,52.92315476,122.53,6.666666667,12,2.3538666669999997,3.9916,1.06545,1.3219,2,1.3155034122798202,Accuracy,47,Speed,False
1853,120,5,0.28958236800000003,54.93334286,133.97,6.666666667,10,2.428633333,3.0393,1.247,1.393,2,-0.6642977883546735,Accuracy,120,Accuracy,False
1701,120,5,0.258833158,58.143327,120.29,2.5,9,1.4419,2.8134,0.32008571399999997,1.1018,7,-0.9996608138773684,Accuracy,18,Accuracy,False
1659,120,5,0.211221579,21.78708633,50.67,5.0,8,1.334125,1.6626,0.8106,0.9568,3,-1.0000972248673339,Accuracy,66,Accuracy,False
1198,120,5,0.27560500000000004,48.32809917,153.04,5.0,9,1.618175,2.4926,1.883933333,2.5651,3,-1.0001119842371309,Accuracy,95,Accuracy,False
1658,120,5,0.211221579,50.29566406,105.23,6.666666667,9,1.767633333,2.2609,0.91985,1.1755,2,-1.0002375184974925,Accuracy,65,Accuracy,False
1195,120,5,0.27560500000000004,32.2754717,93.17,6.666666667,11,2.1137333330000003,2.9023,1.432,1.4689,2,0.4824048147916198,Accuracy,92,Speed,False
1421,120,5,0.442727895,27.53216433,70.36,3.333333333,6,1.5633833330000002,2.2038,1.39382,2.1972,5,-0.9995559322908907,Accuracy,78,Accuracy,False
1855,120,5,0.28958236800000003,35.96884409,95.83,6.666666667,7,2.669733333,3.0844,1.0295,1.3937,2,-0.99988447087844,Accuracy,122,Accuracy,False
1523,120,5,0.451450497,34.741544399999995,97.65,1.333333333,3,0.7158,1.6879,1.579328571,2.8491,14,-3.0016019075630336,Accuracy,110,Accuracy,False
1194,120,5,0.27560500000000004,43.89240418,95.98,10.0,11,3.1406,3.4724,0.883,0.883,1,0.49329455386608245,Accuracy,91,Speed,False
1536,120,5,0.451450497,34.69742754,105.02,2.5,3,1.2304375,2.2677,1.309814286,1.9006,7,0.47999024891325126,Accuracy,123,Speed,False
1653,120,5,0.211221579,47.26664063,123.61,5.0,6,1.1508,1.3291,1.0531,1.3951,3,-1.0000862298667745,Accuracy,60,Accuracy,False
997,120,5,0.387901155,67.95875676,134.82,6.666666667,11,3.0577666669999997,5.0881,6.1697,6.4234,2,-0.9998397824233376,Accuracy,34,Accuracy,False
746,80,3,0.18430421100000002,43.57397906,82.25,20.0,20,4.2721,4.2721,0.0,0.0,0,2.485854095147438,Speed,23,Speed,False
747,80,3,0.18430421100000002,31.69269406,69.05,20.0,20,4.9291,4.9291,0.0,0.0,0,10.6627031052821,Speed,24,Speed,False
316,80,3,0.469810526,19.21958242,53.3,5.0,9,2.4215,3.6349,0.9672,1.3799,3,0.17083590709957086,Speed,93,Speed,False
565,80,3,0.264108158,35.94804255,84.41,20.0,20,5.3717,5.3717,0.0,0.0,0,3.042852633273437,Speed,112,Speed,False
946,80,3,0.382399459,20.16328165,46.65,6.666666667,13,2.693666667,4.4915,1.37595,1.3766,2,-0.13825117915953022,Speed,83,Accuracy,False
518,80,3,0.286344211,35.8575,80.78,20.0,20,6.3754,6.3754,0.0,0.0,0,7.242950138372642,Speed,35,Speed,False
121,80,3,0.197858158,23.64095477,53.16,20.0,20,4.47,4.47,0.0,0.0,0,10.425521563243697,Speed,48,Speed,False
846,80,3,0.39416947399999996,40.14148235,88.72,10.0,14,4.5004,5.5463,2.9582,2.9582,1,0.16130877553278467,Speed,53,Speed,False
195,80,3,0.393889211,35.87219409,92.86,4.0,7,1.7493400000000001,2.3528,1.6689,1.9266,4,-0.2002093727326062,Speed,32,Accuracy,False
134,80,3,0.197858158,36.45421801,71.99,20.0,20,4.7227,4.7227,0.0,0.0,0,8.46335478440244,Speed,61,Speed,False
757,80,3,0.18430421100000002,91.46982833,154.87,20.0,20,5.2582,5.2582,0.0,0.0,0,14.48003342245631,Speed,34,Speed,False
510,80,3,0.286344211,41.91859532,83.1,6.666666667,11,2.120333333,3.2671,0.7268,0.9673,2,0.9329253648399742,Speed,27,Speed,False
653,80,3,0.184142105,41.07119792,84.96,20.0,20,4.2988,4.2988,0.0,0.0,0,1.00024867003629,Speed,120,Speed,False
123,80,3,0.197858158,36.36977987,70.11,4.0,20,1.3843,4.8439,0.23,0.3505,4,0.999902839244502,Speed,50,Speed,False
841,80,3,0.39416947399999996,57.51714286,102.59,10.0,20,5.39925,10.3883,2.4058,2.4058,1,1.0002082253830653,Speed,48,Speed,False
0,80,3,0.308553684,31.83689904,76.66,5.0,6,2.07905,2.8536,1.331466667,1.652,3,-0.7465679412213868,Speed,107,Accuracy,False
759,80,3,0.18430421100000002,42.43795652,76.68,20.0,20,5.2002,5.2002,0.0,0.0,0,6.514435138809155,Speed,36,Speed,False
578,80,3,0.264108158,27.26239766,63.68,10.0,13,3.88855,5.6304,0.6244,0.6244,1,4.285196907452313,Speed,125,Speed,False
10,80,3,0.308553684,20.85303754,42.05,6.666666667,7,2.028233333,2.2794,0.89785,1.0348,2,-1.15692519853671,Speed,117,Accuracy,False
843,80,3,0.39416947399999996,30.94326478,71.75,10.0,14,3.92565,5.2833,3.6407,3.6407,1,0.999452559461881,Speed,50,Speed,False
570,80,3,0.264108158,30.35205534,57.32,20.0,20,5.8217,5.8217,0.0,0.0,0,13.822066841757463,Speed,117,Speed,False
652,80,3,0.184142105,19.49107759,36.52,20.0,20,5.2961,5.2961,0.0,0.0,0,6.52281811133288,Speed,119,Speed,False
183,80,3,0.393889211,25.14484163,54.53,6.666666667,11,3.333366667,4.8291,0.93295,1.2411,2,0.6966335928644423,Speed,20,Speed,False
17,80,3,0.308553684,27.92028169,53.51,10.0,12,3.05195,3.4428,1.1716,1.1716,1,0.25961961248245835,Speed,124,Speed,False
1404,80,3,0.442727895,24.57869903,75.58,4.0,7,2.06946,3.6817,1.240475,1.9264,4,-0.29368112341539376,Accuracy,51,Accuracy,False
1696,80,3,0.258833158,27.789040000000004,78.21,5.0,6,1.881425,2.3515,1.059066667,1.3785,3,-1.7203619116248055,Accuracy,123,Accuracy,False
1403,80,3,0.442727895,22.07610136,49.75,4.0,6,2.0501400000000003,3.0508,1.30975,1.7914,4,-0.9998856240410259,Accuracy,50,Accuracy,False
1412,80,3,0.442727895,40.89269481,98.9,4.0,6,2.42406,3.7523,1.9944,2.8153,4,-0.2796879859466723,Accuracy,59,Accuracy,False
1813,80,3,0.226100263,14.57087719,41.25,10.0,12,2.3264,2.8019,1.3793,1.3793,1,-1.5081691212549142,Accuracy,60,Accuracy,False
1667,80,3,0.211221579,22.07223629,55.67,5.0,6,1.059525,1.5017,0.966866667,1.3093,3,-1.0988949079272263,Accuracy,84,Accuracy,False
1357,80,3,0.40496973700000005,26.88473498,67.47,2.857142857,4,0.6839714290000001,1.3457,0.729783333,1.1035,6,-1.6109270300971268,Accuracy,94,Accuracy,False
1558,80,3,0.451450497,42.50613779,110.91,5.0,8,2.5658,4.312,0.975566667,1.5619999999999998,3,0.7770512240004424,Accuracy,35,Speed,False
1802,80,3,0.226100263,16.99136519,47.09,10.0,10,3.20345,3.4478,0.8995,0.8995,1,-1.0001558597443303,Accuracy,49,Accuracy,False
1556,80,3,0.451450497,29.16022945,76.32,5.0,6,2.7778,3.2742,1.2175,1.5816,3,-0.5908424422100973,Accuracy,33,Accuracy,False
1222,80,3,0.223630789,27.57869707,59.5,6.666666667,12,1.978466667,3.1482,1.58295,1.9248,2,-1.0005548736122076,Accuracy,19,Accuracy,False
1670,80,3,0.211221579,28.24229008,56.18,5.0,7,1.164075,1.5657,1.058233333,1.3096,3,-1.277943812654236,Accuracy,87,Accuracy,False
1173,80,3,0.27560500000000004,34.15256983,96.04,5.0,8,1.7176,2.613,1.2879,1.8578,3,-0.06752097138300606,Accuracy,60,Accuracy,False
1686,80,3,0.258833158,31.58650558,85.1,6.666666667,9,1.837466667,2.1654,0.8303,0.8304,2,-1.2673313714096244,Accuracy,113,Accuracy,False
1347,80,3,0.40496973700000005,25.21756024,59.56,2.5,3,0.73965,1.9498,0.6451,1.2524,7,-1.7216771975244711,Accuracy,84,Accuracy,False
1662,80,3,0.211221579,29.66531365,55.75,5.0,7,1.17015,1.7903,1.2417,1.3099,3,-1.551613830194933,Accuracy,79,Accuracy,False
966,80,3,0.387901155,34.50253353,76.24,5.0,7,2.516,3.9546,5.553466667,8.9116,3,-2.451927857524997,Accuracy,113,Accuracy,False
1106,80,3,0.254892354,25.89376582,52.2,3.333333333,4,1.0047,1.3721,0.62444,0.8983,5,-1.2128234977562293,Accuracy,83,Accuracy,False
1812,80,3,0.226100263,19.56453704,37.18,10.0,11,2.3134,2.6356,0.6235,0.6235,1,-1.0001910596571815,Accuracy,59,Accuracy,False
1873,80,3,0.28958236800000003,23.7528254,57.74,6.666666667,11,2.2696,3.7241,0.6585,0.9670000000000001,2,0.39471181015643886,Accuracy,30,Speed,False
976,80,3,0.387901155,31.77960057,92.17,2.857142857,4,1.4971571430000001,2.2430000000000003,2.87085,4.3892,6,-0.9998082376407222,Accuracy,123,Accuracy,False
1870,80,3,0.28958236800000003,23.8772,59.58,6.666666667,7,2.6769,2.9275,1.03495,1.1037,2,-0.8036362791380469,Accuracy,27,Accuracy,False
1232,80,3,0.223630789,24.75993528,64.07,6.666666667,7,2.1286,2.2564,1.03365,1.3089,2,-1.323485120369261,Accuracy,29,Accuracy,False
1107,80,3,0.254892354,21.54979592,55.01,2.857142857,5,0.954157143,1.4977,0.600666667,0.8285,6,-1.5572590563406639,Accuracy,84,Accuracy,False
1310,80,5,0.40496973700000005,33.42395349,79.83,2.5,4,0.7427375,1.3662,0.721342857,1.0339,7,-1.017036985539181,Accuracy,27,Accuracy,False
