,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,prediction,is_test
1761,80,5,0.226100263,45.54444099,110.49,5.0,5,1.516325,1.7803,1.2181,1.3091,3,-0.3536345914803789,Accuracy,Accuracy,False
1596,80,5,0.451450497,31.86338605,94.67,0.9523809520000001,3,0.578419048,1.3583,1.8399150000000002,2.8849,20,-2.436727922656125,Accuracy,Accuracy,False
1130,80,5,0.27560500000000004,37.93465753,123.85,2.857142857,4,0.741014286,1.2993,1.43725,2.2826,6,-0.9273503657885769,Accuracy,Accuracy,False
1010,80,5,0.387901155,37.80527339,95.78,4.0,6,2.23168,3.8819999999999997,6.2034,11.2361,4,-1.498655787188106,Accuracy,Accuracy,False
1006,80,5,0.387901155,46.79230444,137.14,4.0,7,1.96842,2.8972,8.98985,20.2683,4,-3.9503070410548773,Accuracy,Accuracy,False
1300,80,5,0.40496973700000005,44.05912929,87.22,10.0,10,4.04,4.1107,2.2688,2.2688,1,0.8722730103322718,Accuracy,Speed,False
1480,80,5,0.403017105,39.43696921,86.3,3.333333333,5,1.9842166669999999,2.8184,1.51502,1.7882,5,-0.037345942720882874,Accuracy,Accuracy,False
1265,80,5,0.223630789,42.70275568,97.76,6.666666667,7,2.110233333,2.3808,2.7814,3.568,2,-0.7921248476541152,Accuracy,Accuracy,False
1735,80,5,0.258833158,23.29061828,55.79,4.0,7,1.39416,2.4184,1.0177,1.3777,4,-0.6000522579598666,Accuracy,Accuracy,False
1316,80,5,0.40496973700000005,32.17930876,102.56,1.8181818180000002,3,0.4989,0.8325,1.19946,1.7890000000000001,10,-1.637148375320173,Accuracy,Accuracy,False
1495,80,5,0.403017105,26.40178295,76.87,2.5,4,1.5236,2.1953,1.339128571,2.1998,7,-0.3556158864664596,Accuracy,Accuracy,False
1599,80,5,0.451450497,28.21085561,90.86,1.111111111,3,0.587861111,1.2598,1.8555058819999999,3.9097,17,-1.9247448025370133,Accuracy,Accuracy,False
1727,80,5,0.258833158,38.40023041,92.95,4.0,6,1.5111,2.1296,1.754975,1.8596,4,-0.4197802192367064,Accuracy,Accuracy,False
924,120,5,0.382399459,30.04139875,67.1,5.0,7,2.397725,3.9317,1.7109999999999999,2.1216,3,-0.36399996482429486,Speed,Accuracy,False
878,120,5,0.39416947399999996,61.97223077,130.02,4.0,6,1.55972,2.8824,0.939175,1.47,4,0.13219195547629425,Speed,Speed,False
581,120,5,0.264108158,99.75996711,207.63,10.0,13,3.23935,3.9058,1.6841,1.6841,1,1.0001665272923788,Speed,Speed,False
367,120,5,0.31691631600000003,41.14534483,113.69,4.0,6,1.8712,2.9297,1.284075,1.5373,4,-0.14910324435674482,Speed,Accuracy,False
374,120,5,0.31691631600000003,58.8315735,169.41,3.333333333,5,1.55965,2.2649,1.3058,1.6823,5,0.37708539485104353,Speed,Speed,False
477,120,5,0.38419394700000004,60.30067278,116.64,10.0,12,3.46515,4.5054,1.9775,1.9775,1,1.3089493641842935,Speed,Speed,False
370,120,5,0.31691631600000003,28.52544622,95.4,3.333333333,6,1.4681166669999999,2.2775,0.80958,1.0277,5,-0.9256015484559086,Speed,Accuracy,False
360,120,5,0.31691631600000003,62.76401055,128.27,5.0,8,1.867375,3.1571,1.5396,2.3434,3,0.1107404779221568,Speed,Speed,False
869,120,5,0.39416947399999996,31.47069136,68.6,5.0,6,2.161225,3.0831,0.761733333,0.8834,3,-1.0133749080530308,Speed,Accuracy,False
593,120,5,0.264108158,60.32670139,126.19,10.0,13,3.07835,4.0299,1.3964,1.3964,1,1.1524389044894932,Speed,Speed,False
926,120,5,0.382399459,54.52574307,109.66,5.0,10,1.97275,3.3409,1.3687333330000002,1.9056,3,0.4901064005614515,Speed,Speed,False
167,120,5,0.393889211,42.205,133.47,4.0,6,1.78562,2.5746,1.8674,2.4901,4,-0.6081958991412577,Speed,Accuracy,False
29,120,5,0.308553684,24.1360559,63.38,5.0,11,1.648025,3.2689,0.759466667,1.4631,3,0.11997333798831988,Speed,Speed,False
463,120,5,0.38419394700000004,43.01556777,94.81,10.0,10,2.9906,2.9962,0.8097,0.8097,1,0.08338145417474863,Speed,Speed,False
673,120,5,0.184142105,66.42435897,120.24,20.0,20,4.3718,4.3718,0.0,0.0,0,2.037624744506168,Speed,Speed,False
155,120,5,0.197858158,75.17023585,116.46,10.0,20,2.50745,4.4899,0.2266,0.2266,1,2.678203830046307,Speed,Speed,False
460,120,5,0.38419394700000004,57.97893939,108.12,10.0,11,3.55325,3.7716,1.6846,1.6846,1,0.7523907078818937,Speed,Speed,False
866,120,5,0.39416947399999996,70.26094907,179.1,5.0,8,2.12215,3.1824,1.6343,2.9905,3,0.3568895014455862,Speed,Speed,False
736,120,5,0.18430421100000002,93.24800995,195.67,20.0,20,4.5016,4.5016,0.0,0.0,0,1.0001156716445578,Speed,Speed,False
677,120,5,0.184142105,51.58923497,119.23,20.0,20,4.0736,4.0736,0.0,0.0,0,1.4464650168048436,Speed,Speed,False
145,120,5,0.197858158,76.76125,139.88,10.0,20,3.0664,5.822,0.2262,0.2262,1,2.8009708208067607,Speed,Speed,False
22,120,5,0.308553684,44.77348584,141.65,4.0,6,1.66474,2.1525,1.810675,2.4103,4,-0.927714465995841,Speed,Accuracy,False
296,120,5,0.469810526,61.12553223,178.47,4.0,6,2.74136,4.1511,1.7530000000000001,2.83,4,1.5934653807465011,Speed,Speed,False
368,120,5,0.31691631600000003,35.38889849,98.74,2.857142857,4,1.1851,1.8463,1.223216667,2.0487,6,-1.586537370690614,Speed,Accuracy,False
1114,80,3,0.254892354,25.61509434,61.04,2.5,3,0.5203375,0.7661,0.643085714,0.8275,7,-2.447147086539637,Accuracy,Accuracy,False
1800,80,3,0.226100263,41.54570866,79.11,10.0,16,2.78895,3.9533,0.5563,0.5563,1,1.2351179913444028,Accuracy,Speed,False
1340,80,3,0.40496973700000005,20.61426573,60.31,2.5,9,0.9635875,3.5712,0.829514286,1.1733,7,0.11421844462393693,Accuracy,Speed,False
1446,80,3,0.403017105,34.38859615,76.41,5.0,7,2.6207,3.679,1.7419666669999998,1.9929,3,-0.365871215452664,Accuracy,Accuracy,False
1683,80,3,0.258833158,16.96529915,41.48,5.0,6,1.699125,2.4601,1.195233333,1.5152,3,-1.2547962829235004,Accuracy,Accuracy,False
1353,80,3,0.40496973700000005,24.57565836,48.43,4.0,9,1.06386,3.1403,0.709375,1.0366,4,-0.9102655082630164,Accuracy,Accuracy,False
1817,80,3,0.226100263,17.96806306,43.23,10.0,11,2.26305,2.4604,1.3086,1.3086,1,-0.9998833780642755,Accuracy,Accuracy,False
1342,80,3,0.40496973700000005,31.838,71.29,4.0,9,1.13026,3.5224,0.794875,1.0363,4,-0.09187666878721501,Accuracy,Accuracy,False
1678,80,3,0.211221579,26.65288136,53.62,5.0,5,0.9917,1.2768,1.172166667,1.3091,3,-2.46569789750162,Accuracy,Accuracy,False
1452,80,3,0.403017105,22.29164835,74.6,5.0,6,2.881725,3.8276,1.538666667,1.9262,3,0.2246884090261645,Accuracy,Speed,False
1873,80,3,0.28958236800000003,23.7528254,57.74,6.666666667,11,2.2696,3.7241,0.6585,0.9670000000000001,2,-0.04064582920806714,Accuracy,Accuracy,False
1161,80,3,0.27560500000000004,19.25187898,51.79,5.0,6,1.51125,1.6446,1.057166667,1.3766,3,-1.6575449657122974,Accuracy,Accuracy,False
1869,80,3,0.28958236800000003,19.63734748,57.66,6.666666667,9,2.7105666669999997,3.4297,0.9323,1.2409999999999999,2,-0.28313627944668696,Accuracy,Accuracy,False
1805,80,3,0.226100263,46.0134981,84.95,10.0,11,2.72655,2.8158,1.9954,1.9954,1,-1.0009371254023947,Accuracy,Accuracy,False
1695,80,3,0.258833158,20.62813333,50.17,10.0,11,2.37825,3.0272,0.8293,0.8293,1,-0.624227793495713,Accuracy,Accuracy,False
1234,80,3,0.223630789,27.83521036,69.12,6.666666667,12,2.0125,3.4765,1.4457,1.4461,2,-0.003996764823448018,Accuracy,Accuracy,False
1818,80,3,0.226100263,35.16163866,66.16,10.0,11,2.4386,2.5104,1.4456,1.4456,1,-1.056222284176549,Accuracy,Accuracy,False
1351,80,3,0.40496973700000005,28.17086817,72.03,2.857142857,6,0.7580571429999999,2.6054,0.783283333,1.0359,6,-0.8921957482768832,Accuracy,Accuracy,False
967,80,3,0.387901155,35.94089928,90.96,5.0,7,2.23415,3.6289,3.957166667,4.5271,3,-1.1451386289670538,Accuracy,Accuracy,False
1177,80,3,0.27560500000000004,15.13508711,50.24,6.666666667,7,1.902733333,2.2337,1.20785,1.445,2,-1.327290511813878,Accuracy,Accuracy,False
1406,80,3,0.442727895,33.90685499,67.05,5.0,7,2.781025,3.6395,1.537233333,1.7888,3,-0.6612472271910903,Accuracy,Accuracy,False
1168,80,3,0.27560500000000004,32.91175287,67.13,6.666666667,8,2.381266667,2.7879,1.24185,1.379,2,-1.0668649975772198,Accuracy,Accuracy,False
1445,80,3,0.403017105,29.73322981,67.89,5.0,7,2.4845,3.2036,1.3769666669999998,1.72,3,-0.658817266514454,Accuracy,Accuracy,False
1223,80,3,0.223630789,34.62819242,61.25,6.666666667,10,2.327966667,3.6418,1.3759,1.7192,2,-0.8056900352668137,Accuracy,Accuracy,False
857,80,3,0.39416947399999996,38.57912226,84.39,10.0,13,3.69995,4.8416,0.4193,0.4193,1,1.8571146558166518,Speed,Speed,False
12,80,3,0.308553684,31.43309804,73.51,10.0,12,2.76335,3.3752,0.8299,0.8299,1,0.2653368144659751,Speed,Speed,False
562,80,3,0.264108158,25.86091803,53.04,10.0,13,3.41555,3.5914,0.6242,0.6242,1,0.13450739497023534,Speed,Speed,False
574,80,3,0.264108158,66.22829876,109.69,20.0,20,5.5001,5.5001,0.0,0.0,0,1.0750438543250382,Speed,Speed,False
444,80,3,0.38419394700000004,50.58432432,128.52,10.0,10,4.52545,4.754,1.6511,1.6511,1,0.9993278038047677,Speed,Speed,False
743,80,3,0.18430421100000002,20.93637795,43.71,10.0,10,2.7315,3.1797,0.833,0.833,1,-0.7092139507652675,Speed,Accuracy,False
953,80,3,0.382399459,25.68859524,60.17,5.0,7,2.121425,3.0548,1.2643,1.5853,3,-0.8991838910654835,Speed,Accuracy,False
942,80,3,0.382399459,26.89233996,68.83,5.0,9,2.1913,3.5361,1.7447,1.996,3,-0.236597837042261,Speed,Accuracy,False
840,80,3,0.39416947399999996,37.58151786,65.42,6.666666667,16,3.194666667,6.0549,1.3762,2.5404,2,1.3908349149442145,Speed,Speed,False
571,80,3,0.264108158,69.92311284,137.42,20.0,20,5.901,5.901,0.0,0.0,0,1.0481040680217646,Speed,Speed,False
577,80,3,0.264108158,30.11789256,51.44,20.0,20,5.8721,5.8721,0.0,0.0,0,2.0788083484903908,Speed,Speed,False
503,80,3,0.286344211,39.43809783,76.52,2.857142857,6,1.0698,1.8527,0.4184,0.6242,6,-1.5199637522974783,Speed,Accuracy,False
856,80,3,0.39416947399999996,27.21525532,60.21,6.666666667,8,3.312533333,3.7718,1.6543,2.5471,2,-0.5630845557257018,Speed,Accuracy,False
13,80,3,0.308553684,20.30364548,53.54,10.0,12,3.26135,3.8375,1.1022,1.1022,1,-0.0057251483526599145,Speed,Accuracy,False
442,80,3,0.38419394700000004,23.45850153,60.64,10.0,11,3.514,3.617,1.653,1.653,1,-0.1439238715911344,Speed,Accuracy,False
17,80,3,0.308553684,27.92028169,53.51,10.0,12,3.05195,3.4428,1.1716,1.1716,1,-0.3643703307368398,Speed,Accuracy,False
383,80,3,0.31691631600000003,31.58775176,72.29,3.333333333,5,1.258566667,2.4483,1.32378,2.2016,5,-1.5717076000251993,Speed,Accuracy,False
392,80,3,0.31691631600000003,29.22389474,77.8,4.0,6,1.51424,2.1226,0.8643,1.2415,4,-1.106172986180006,Speed,Accuracy,False
307,80,3,0.469810526,41.29113341,121.49,2.857142857,6,2.5048,3.6743,1.43605,1.9962,6,0.7304435699355807,Speed,Speed,False
138,80,3,0.197858158,37.83556075,83.96,20.0,20,5.2028,5.2028,0.0,0.0,0,2.163671109819468,Speed,Speed,False
10,80,3,0.308553684,20.85303754,42.05,6.666666667,7,2.028233333,2.2794,0.89785,1.0348,2,-1.2961427304729725,Speed,Accuracy,False
659,80,3,0.184142105,65.92106383,109.68,20.0,20,4.1718,4.1718,0.0,0.0,0,0.9242659126513288,Speed,Speed,False
500,80,3,0.286344211,39.09276215,86.7,4.0,6,1.62522,2.7566,0.6584,1.2402,4,-0.6421636466519587,Speed,Accuracy,False
748,80,3,0.18430421100000002,37.6490404,77.71,20.0,20,4.4469,4.4469,0.0,0.0,0,1.8558148683527023,Speed,Speed,False
417,80,5,0.38419394700000004,53.61969605,179.52,6.666666667,9,2.1124,2.9674,1.74745,2.5961,2,1.1244108585386599,Speed,Speed,False
356,80,5,0.31691631600000003,32.61172619,118.17,4.0,7,1.4796799999999999,2.9491,3.090525,4.5306,4,0.4231410433677709,Speed,Speed,False
96,80,5,0.197858158,45.73546243,100.06,5.0,7,1.59865,1.9545,1.4464,1.7201,3,-0.26682917579716303,Speed,Accuracy,False
802,80,5,0.39416947399999996,49.82859375,113.38,5.0,6,2.2962,3.0260000000000002,1.2634,1.4480000000000002,3,1.0774746119411773,Speed,Speed,False
405,80,5,0.38419394700000004,52.47141975,120.38,6.666666667,9,2.060933333,2.8616,1.82385,2.2692,2,1.0006820264637852,Speed,Speed,False
799,80,5,0.18430421100000002,26.40390909,57.14,10.0,15,2.253,3.128,1.1052,1.1052,1,0.6012675074614506,Speed,Speed,False
95,80,5,0.197858158,31.39408907,90.06,10.0,12,2.6507,2.8634,0.8988,0.8988,1,1.2698033978229049,Speed,Speed,False
92,80,5,0.197858158,42.77890977,109.97,6.666666667,8,1.808033333,2.2069,1.0338,1.3081,2,0.5097176464796647,Speed,Speed,False
686,80,5,0.184142105,52.71381579,98.32,10.0,12,2.289,2.5149,1.5879,1.5879,1,0.5196298382424018,Speed,Speed,False
812,80,5,0.39416947399999996,51.14016901,107.01,10.0,14,4.0278,5.4968,0.6929,0.6929,1,3.7096034727861777,Speed,Speed,False
406,80,5,0.38419394700000004,43.15334495,104.51,6.666666667,9,1.9714,2.3922,1.30955,1.7203,2,0.6984074389873811,Speed,Speed,False
912,80,5,0.382399459,37.09965636,85.49,4.0,7,2.2482,3.3535,1.80545,2.0609,4,0.6441616230429261,Speed,Speed,False
416,80,5,0.38419394700000004,37.63581197,97.35,6.666666667,9,2.387433333,2.9617,1.37715,1.7882,2,1.1044835887765956,Speed,Speed,False
784,80,5,0.18430421100000002,51.53528497,97.12,20.0,20,4.255,4.255,0.0,0.0,0,2.523030998271004,Speed,Speed,False
793,80,5,0.18430421100000002,33.20972851,80.78,10.0,14,2.367,3.0747,0.5554,0.5554,1,1.5430766100844338,Speed,Speed,False
349,80,5,0.31691631600000003,39.73580569,121.09,5.0,7,1.8294,2.6266,2.3231666669999997,3.7053,3,0.37244983287769884,Speed,Speed,False
794,80,5,0.18430421100000002,36.52376518,81.22,10.0,13,2.6299,2.9172,0.8313,0.8313,1,1.156134537530427,Speed,Speed,False
617,80,5,0.264108158,44.25739884,127.9,6.666666667,7,2.3278,2.7798,1.48065,1.7191,2,0.8871486619673377,Speed,Speed,False
350,80,5,0.31691631600000003,33.80628352,78.57,4.0,12,1.6851200000000002,3.8382,2.695575,3.7058,4,0.9360317727980672,Speed,Speed,False
915,80,5,0.382399459,49.86343558,103.46,5.0,8,2.433075,4.2262,2.062766667,2.0632,3,1.5921187161868673,Speed,Speed,False
344,80,5,0.31691631600000003,54.77329225,139.84,4.0,9,1.9262599999999999,4.7947,2.627775,3.7042,4,2.4404189836980734,Speed,Speed,False
99,80,5,0.197858158,26.45233962,63.39,6.666666667,13,1.8194,2.7422,0.7609999999999999,0.966,2,0.5560826305036315,Speed,Speed,False
813,80,5,0.39416947399999996,36.41564607,81.07,6.666666667,10,2.5545,3.4455,0.86465,1.0358,2,1.2982431842677968,Speed,Speed,False
410,80,5,0.38419394700000004,34.0997076,89.89,6.666666667,9,2.1871333330000002,2.9885,1.9285,2.4771,2,0.6244069804930703,Speed,Speed,False
76,120,3,0.308553684,34.75315287,74.34,10.0,11,3.39335,4.3084,1.3204,1.3204,1,-0.7295494817004666,Speed,Accuracy,False
703,120,3,0.184142105,14.93806122,37.53,20.0,20,4.3987,4.3987,0.0,0.0,0,0.973652234463664,Speed,Speed,False
779,120,3,0.18430421100000002,34.61807107,61.65,20.0,20,4.3978,4.3978,0.0,0.0,0,1.0368474679160116,Speed,Speed,False
108,120,3,0.197858158,53.72697674,101.75,10.0,20,3.3916,6.3475,0.444,0.444,1,2.0563685103767355,Speed,Speed,False
531,120,3,0.286344211,56.58833866,100.27,20.0,20,7.2779,7.2779,0.0,0.0,0,1.308633517401411,Speed,Speed,False
705,120,3,0.184142105,44.66363265,106.64,10.0,10,2.61495,2.8455,1.0298,1.0298,1,-1.6324678000329342,Speed,Accuracy,False
210,120,3,0.393889211,30.70189655,96.54,6.666666667,9,2.911666667,4.061,1.21085,1.9043,2,-0.811210407386163,Speed,Accuracy,False
429,120,3,0.38419394700000004,40.90490476,93.15,10.0,14,4.6178,6.7408,1.9039,1.9039,1,1.457280195380811,Speed,Speed,False
255,120,3,0.469810526,24.36898089,54.31,20.0,20,11.2449,11.2449,0.0,0.0,0,1.1388484372010979,Speed,Speed,False
892,120,3,0.382399459,29.56791878,65.99,6.666666667,11,2.7349,4.1326,1.5373,1.8296,2,-0.664381064490378,Speed,Accuracy,False
67,120,3,0.308553684,28.28966997,81.64,10.0,11,3.4185,3.8212,1.5385,1.5385,1,-1.0046609585036705,Speed,Accuracy,False
215,120,3,0.393889211,43.61935622,86.85,6.666666667,12,3.344,5.1944,1.50155,1.6842,2,0.42631920280201285,Speed,Speed,False
893,120,3,0.382399459,34.39631004,69.16,6.666666667,12,3.3107,6.4964,1.35595,1.3928,2,0.7083285089062272,Speed,Speed,False
826,120,3,0.39416947399999996,45.41578947,102.12,10.0,16,5.051,7.6016,3.6505,3.6505,1,1.6482127491618783,Speed,Speed,False
102,120,3,0.197858158,18.3484965,44.46,6.666666667,10,1.8638,2.7704,1.3569,1.6129,2,-1.3879055738317376,Speed,Accuracy,False
712,120,3,0.184142105,43.33567416,81.87,20.0,20,3.9463,3.9463,0.0,0.0,0,0.7082939423078258,Speed,Speed,False
422,120,3,0.38419394700000004,28.19119221,68.66,10.0,14,4.69515,5.178,1.6832,1.6832,1,0.33093302713701434,Speed,Speed,False
438,120,3,0.38419394700000004,25.90239186,57.47,10.0,11,4.367,5.0493,1.465,1.465,1,-0.6018688194399076,Speed,Accuracy,False
250,120,3,0.469810526,31.86204301,58.49,20.0,20,8.795,8.795,0.0,0.0,0,1.2470309430876867,Speed,Speed,False
706,120,3,0.184142105,17.33857143,32.25,20.0,20,4.398,4.398,0.0,0.0,0,1.0352645069149347,Speed,Speed,False
888,120,3,0.382399459,37.02786047,74.77,6.666666667,16,3.053466667,7.5377,1.42785,1.5382,2,2.236157396029178,Speed,Speed,False
328,120,3,0.31691631600000003,26.25006289,64.18,20.0,20,7.4239999999999995,7.4239999999999995,0.0,0.0,0,1.3214933189875708,Speed,Speed,False
764,120,3,0.18430421100000002,19.31136585,38.56,20.0,20,4.5312,4.5312,0.0,0.0,0,1.0557604445123232,Speed,Speed,False
899,120,3,0.382399459,38.43545045,104.34,6.666666667,14,3.0945,6.7792,1.75655,2.1215,2,1.874561173480977,Speed,Speed,False
1428,120,5,0.442727895,45.98911111,136.62,3.333333333,7,1.722366667,2.7056,1.4074799999999998,1.8317,5,-0.19464741951326658,Accuracy,Accuracy,False
1097,120,5,0.254892354,63.65839695,128.21,2.857142857,4,1.063328571,2.2229,0.8957166670000001,1.5409,6,-0.9380221187947129,Accuracy,Accuracy,False
1651,120,5,0.211221579,56.23246106,121.08,5.0,7,1.47135,2.4153,1.345166667,1.7576,3,-0.5294002034844354,Accuracy,Accuracy,False
1840,120,5,0.28958236800000003,39.111008899999995,73.55,6.666666667,9,2.3209,2.7621,1.24725,1.4669,2,-0.7567254580519531,Accuracy,Accuracy,False
1210,120,5,0.223630789,76.42915751,178.94,10.0,11,2.66455,2.9922,2.7625,2.7625,1,-0.615270290510999,Accuracy,Accuracy,False
1194,120,5,0.27560500000000004,43.89240418,95.98,10.0,11,3.1406,3.4724,0.883,0.883,1,0.5211990762808298,Accuracy,Speed,False
1193,120,5,0.27560500000000004,38.38932143,76.82,6.666666667,8,1.8948,2.2889,1.0654,1.2496,2,-1.1536878418624994,Accuracy,Accuracy,False
1641,120,5,0.211221579,58.73271999999999,155.07,10.0,13,2.63665,3.0805,0.8823,0.8823,1,0.4095706123215521,Accuracy,Speed,False
1435,120,5,0.442727895,45.9423689,122.7,3.333333333,6,1.700533333,2.8028,1.7015,2.1277,5,-0.30740514786031525,Accuracy,Accuracy,False
1425,120,5,0.442727895,41.85089404,122.49,2.857142857,4,1.5015,2.4197,1.86835,2.5625,6,-0.8777085585922961,Accuracy,Accuracy,False
1829,120,5,0.226100263,44.71123239,115.78,6.666666667,8,1.8110333330000001,2.1631,1.53995,1.9044,2,-1.0012575311674183,Accuracy,Accuracy,False
1334,120,5,0.40496973700000005,32.24487179,98.24,2.857142857,8,0.923185714,2.69,0.7486666670000001,1.2459,6,-0.25256198690112086,Accuracy,Accuracy,False
1535,120,5,0.451450497,42.49103239,86.32,2.857142857,5,1.305414286,2.4248,1.224883333,1.9743,6,-1.149288155913034,Accuracy,Accuracy,False
1189,120,5,0.27560500000000004,37.62720755,78.39,6.666666667,9,1.696166667,2.2672,1.3206,1.4647,2,-0.9527324971220352,Accuracy,Accuracy,False
1320,120,5,0.40496973700000005,52.92315476,122.53,6.666666667,12,2.3538666669999997,3.9916,1.06545,1.3219,2,1.2778414642539317,Accuracy,Speed,False
1092,120,5,0.254892354,38.50666667,85.58,3.333333333,4,0.7755,1.5959999999999999,0.89766,1.2487,5,-2.0424295777531754,Accuracy,Accuracy,False
1080,120,5,0.254892354,20.4493633,67.28,3.333333333,5,0.767383333,1.1734,0.79632,1.1042,5,-1.9603798070258946,Accuracy,Accuracy,False
1192,120,5,0.27560500000000004,42.59538721,108.29,6.666666667,9,1.9292333330000002,2.5924,1.5074,1.9085,2,-0.531299608639408,Accuracy,Accuracy,False
1430,120,5,0.442727895,26.32564612,65.35,3.333333333,6,1.70895,2.9768,1.17456,2.0492,5,-0.745911972768674,Accuracy,Accuracy,False
1329,120,5,0.40496973700000005,36.07220109,81.0,2.222222222,4,0.6737444440000001,0.9163,0.791225,1.6127,8,-2.373151965783215,Accuracy,Accuracy,False
1842,120,5,0.28958236800000003,49.05897059,98.31,10.0,12,2.7907,3.1027,1.9037,1.9037,1,0.13586108619586668,Accuracy,Speed,False
1659,120,5,0.211221579,21.78708633,50.67,5.0,8,1.334125,1.6626,0.8106,0.9568,3,-1.329254362811632,Accuracy,Accuracy,False
1820,120,5,0.226100263,48.23405316,98.45,5.0,11,1.46705,2.8725,0.980833333,1.3952,3,0.19857585394834842,Accuracy,Speed,False
1436,120,5,0.442727895,39.04458824,112.21,2.5,5,1.2929625,2.2458,1.561328571,2.7826,7,-1.0824702228182943,Accuracy,Accuracy,False
1894,120,3,0.28958236800000003,64.34445833,97.89,20.0,20,5.4727,5.4727,0.0,0.0,0,0.9750304322449281,Accuracy,Speed,False
1883,120,3,0.28958236800000003,27.12064748,71.1,10.0,10,3.02545,3.0556,1.0307,1.0307,1,-1.6097069708666751,Accuracy,Accuracy,False
1889,120,3,0.28958236800000003,30.29809045,69.41,6.666666667,9,3.108633333,4.5605,0.37155,0.4445,2,-0.8289907960161074,Accuracy,Accuracy,False
1513,120,3,0.403017105,52.77412027,106.41,6.666666667,9,3.102733333,3.8378,1.9448,2.6398,2,-0.997749712068746,Accuracy,Accuracy,False
1053,120,3,0.254892354,37.96980916,72.17,10.0,11,3.0324,3.5858,0.6635,0.6635,1,-1.119210557196645,Accuracy,Accuracy,False
1603,120,3,0.211221579,24.84647343,55.59,10.0,10,2.1782,2.6748,0.7372,0.7372,1,-1.8138934830341142,Accuracy,Accuracy,False
1573,120,3,0.451450497,21.08217494,44.87,6.666666667,10,3.144866667,4.942,0.8084,1.0991,2,-0.9804026045446719,Accuracy,Accuracy,False
1034,120,3,0.387901155,47.88401099,87.74,5.0,8,2.479925,3.5067,3.357933333,4.0111,3,-1.8783936498900786,Accuracy,Accuracy,False
1281,120,3,0.40496973700000005,35.44374532,62.34,6.666666667,13,1.8611333330000002,4.2806,0.7365,0.8815,2,-0.37462108295061824,Accuracy,Accuracy,False
1385,120,3,0.442727895,37.63451064,88.62,4.0,7,2.7302,5.2295,2.398125,3.9527,4,-0.1242917031639692,Accuracy,Accuracy,False
1028,120,3,0.387901155,25.28739326,54.23,6.666666667,7,2.727433333,2.8347,3.43015,4.3048,2,-2.0052665456795395,Accuracy,Accuracy,False
1798,120,3,0.226100263,17.72164444,42.54,10.0,12,2.6284,2.6891,0.3724,0.3724,1,-1.158423907657145,Accuracy,Accuracy,False
